"Folder","OldName","NewName"
"C:\Users\86137\Desktop\dingshe-site\photos\hangzhou-model-003","IMG_0730.MP4","profile.mp4"
"C:\Users\86137\Desktop\dingshe-site\photos\hangzhou-model-005","IMG_5282.MP4","profile.mp4"
